1 1:1.237300e+02 2:1.787700e+02 3:-1.441443e-01 4:1.303520e+02
1 1:4.180370e+01 2:1.210217e+02 3:-1.792956e-01 4:1.404431e+02
1 1:3.237060e+01 2:1.020206e+02 3:-8.579080e-02 4:1.253724e+02
1 1:3.795750e+01 2:6.792550e+01 3:-2.099991e-01 4:1.520504e+02
1 1:3.625600e+01 2:9.002800e+01 3:-1.349387e-01 4:1.398553e+02
1 1:2.351410e+01 2:1.536969e+02 3:-1.169007e-01 4:1.178439e+02
1 1:2.504300e+01 2:1.959660e+02 3:1.230792e-01 4:1.050391e+02
1 1:2.151999e+01 2:1.030000e+02 3:2.982677e-01 4:1.248862e+02
1 1:2.071730e+01 2:5.017790e+01 3:1.636157e-01 4:1.187613e+02
1 1:2.057630e+01 2:6.526070e+01 3:3.237194e-01 4:1.141607e+02
1 1:2.378099e+01 2:1.297740e+02 3:1.596782e-01 4:1.075001e+02
1 1:5.626801e+01 2:1.882940e+02 3:-1.361132e-01 4:1.400558e+02
1 1:2.364200e+01 2:1.515370e+02 3:-2.189088e-01 4:9.183887e+01
1 1:3.136601e+01 2:9.129401e+01 3:2.184253e-01 4:1.420142e+02
1 1:5.593298e+01 2:3.081060e+02 3:-1.353047e-01 4:1.564504e+02
1 1:4.574600e+01 2:1.888730e+02 3:9.065958e-02 4:1.298741e+02
1 1:2.254800e+01 2:1.442870e+02 3:1.514800e-01 4:1.179153e+02
1 1:4.343298e+01 2:2.011420e+02 3:-1.850777e-01 4:1.360046e+02
1 1:1.902501e+01 2:1.009940e+02 3:2.232255e-01 4:1.223841e+02
1 1:2.956006e+01 2:5.653003e+01 3:2.784214e-01 4:1.646464e+02
1 1:3.314001e+01 2:2.148301e+02 3:-1.138540e-01 4:9.421469e+01
1 1:2.837230e+01 2:5.265410e+01 3:-3.765493e-01 4:1.349389e+02
1 1:2.281599e+01 2:6.818298e+01 3:2.088072e-01 4:1.629902e+02
1 1:1.079600e+02 2:4.263290e+02 3:1.836555e-01 4:1.612625e+02
1 1:2.597410e+01 2:7.959380e+01 3:-2.461588e-01 4:9.893889e+01
1 1:4.834830e+01 2:1.798393e+02 3:-3.183160e-01 4:1.743914e+02
1 1:1.974920e+01 2:4.586420e+01 3:-1.964635e-01 4:1.341424e+02
1 1:4.104199e+01 2:1.612640e+02 3:1.591512e-01 4:1.118727e+02
1 1:2.497330e+01 2:1.177080e+02 3:-3.051164e-01 4:1.643772e+02
1 1:2.183780e+01 2:1.724250e+01 3:-4.093676e-01 4:1.078929e+02
1 1:9.012500e+01 2:1.058590e+02 3:1.675169e-01 4:1.669783e+02
1 1:1.981090e+01 2:8.619101e+01 3:2.891504e-01 4:1.508858e+02
1 1:1.337040e+02 2:4.234241e+02 3:-1.397143e-01 4:1.687031e+02
1 1:2.572598e+01 2:1.990710e+02 3:-2.194515e-01 4:9.155596e+01
1 1:3.093540e+01 2:9.729181e+01 3:-9.673740e-02 4:1.482518e+02
1 1:2.921100e+01 2:1.765550e+02 3:3.540535e-01 4:1.522124e+02
1 1:3.149230e+01 2:7.182829e+01 3:-1.760218e-01 4:1.234992e+02
1 1:2.164400e+01 2:7.399610e+01 3:-2.648312e-01 4:1.571783e+02
1 1:2.087850e+01 2:9.226160e+01 3:1.469187e-01 4:1.190167e+02
1 1:2.547800e+01 2:1.162200e+02 3:-1.509489e-01 4:1.039020e+02
1 1:2.442801e+01 2:1.490110e+02 3:-9.140104e-02 4:1.608258e+02
1 1:1.017999e+02 2:1.431300e+02 3:1.561447e-01 4:1.464445e+02
1 1:1.337170e+02 2:5.304270e+02 3:-1.441823e-01 4:1.501387e+02
1 1:2.166800e+01 2:7.121100e+01 3:2.286803e-01 4:1.045063e+02
1 1:1.882098e+01 2:8.770099e+01 3:1.093747e-01 4:6.935226e+01
1 1:4.310399e+01 2:2.059860e+02 3:1.763780e-01 4:1.602271e+02
1 1:3.300000e+01 2:1.902820e+02 3:-1.433576e-01 4:1.470817e+02
1 1:2.985800e+01 2:1.123300e+02 3:-1.596831e-01 4:9.377798e+01
1 1:3.045000e+01 2:1.312880e+02 3:-1.449632e-01 4:9.756283e+01
1 1:8.706299e+01 2:3.087120e+02 3:-1.642287e-01 4:1.597162e+02
1 1:6.433502e+01 2:1.774600e+02 3:1.431059e-01 4:1.272456e+02
1 1:2.939799e+01 2:1.453650e+02 3:-2.487779e-01 4:1.465296e+02
1 1:2.497100e+01 2:8.621200e+01 3:2.084478e-01 4:1.447910e+02
1 1:2.188200e+01 2:1.043260e+02 3:-1.929159e-01 4:1.544893e+02
1 1:2.632098e+01 2:2.258440e+02 3:-1.376455e-01 4:8.696635e+01
1 1:2.397630e+01 2:6.017770e+01 3:-3.928680e-01 4:1.553271e+02
1 1:3.633099e+01 2:1.322710e+02 3:-1.338904e-01 4:1.045640e+02
1 1:2.255000e+01 2:9.907420e+01 3:2.359680e-01 4:9.985901e+01
1 1:2.282660e+01 2:7.773849e+01 3:-1.647308e-01 4:1.223429e+02
1 1:5.934200e+01 2:1.748130e+02 3:-2.064767e-01 4:1.572909e+02
1 1:8.779102e+01 2:1.975250e+02 3:-7.853987e-02 4:1.524239e+02
1 1:2.356820e+01 2:7.807880e+01 3:-2.331371e-01 4:1.359661e+02
1 1:2.713199e+01 2:1.027570e+02 3:-2.512551e-01 4:9.590387e+01
1 1:2.720910e+01 2:4.692910e+01 3:-2.033886e-01 4:1.084065e+02
1 1:2.190100e+01 2:1.689320e+02 3:2.447439e-01 4:1.313683e+02
1 1:2.348599e+01 2:2.662250e+02 3:1.282682e-01 4:1.569778e+02
1 1:3.202200e+01 2:1.493300e+02 3:-9.873985e-02 4:1.113344e+02
1 1:2.548297e+01 2:2.081150e+02 3:1.670111e-01 4:1.368450e+02
1 1:2.157580e+01 2:1.047904e+02 3:-1.673910e-01 4:1.293687e+02
1 1:2.677801e+01 2:1.318980e+02 3:1.374579e-01 4:1.112960e+02
1 1:7.380501e+01 2:1.710910e+02 3:1.713515e-01 4:1.552502e+02
1 1:7.906000e+01 2:3.823521e+02 3:-1.219006e-01 4:1.452937e+02
1 1:2.011700e+02 2:3.415200e+02 3:-1.657539e-01 4:1.612845e+02
1 1:3.041699e+01 2:1.241130e+02 3:3.845311e-01 4:1.799615e+02
1 1:6.322702e+01 2:1.769130e+02 3:-1.263382e-01 4:1.244193e+02
1 1:1.373400e+02 2:2.501899e+02 3:-1.590459e-01 4:1.468400e+02
1 1:3.475800e+01 2:1.534600e+02 3:2.183561e-01 4:1.011032e+02
1 1:5.075400e+01 2:1.401670e+02 3:3.087629e-01 4:1.567828e+02
1 1:2.621100e+01 2:7.575400e+01 3:-2.965076e-01 4:1.642646e+02
1 1:2.200301e+01 2:1.152960e+02 3:-1.963527e-01 4:1.471009e+02
1 1:2.674980e+01 2:5.970910e+01 3:2.118464e-01 4:1.232190e+02
1 1:2.220599e+01 2:1.324770e+02 3:1.605484e-01 4:9.165759e+01
1 1:2.399802e+01 2:7.311502e+01 3:2.908404e-01 4:1.497734e+02
1 1:0.000000e+00 2:1.182870e+02 3:-1.559274e-01 4:1.515312e+02
1 1:3.926300e+01 2:1.914210e+02 3:1.158582e-01 4:1.300993e+02
1 1:2.823301e+01 2:1.504840e+02 3:2.446990e-01 4:9.258045e+01
1 1:9.114600e+01 2:3.729080e+02 3:-2.069705e-01 4:1.450822e+02
1 1:2.087040e+01 2:6.330060e+01 3:-2.645898e-01 4:1.108483e+02
1 1:3.002899e+01 2:1.368450e+02 3:2.922238e-01 4:1.503117e+02
1 1:2.589301e+01 2:1.661330e+02 3:2.257850e-01 4:1.286079e+02
1 1:2.681190e+01 2:9.610239e+01 3:-2.364044e-01 4:1.388089e+02
1 1:1.213398e+02 2:1.044128e+02 3:-1.536185e-01 4:1.578045e+02
1 1:2.451801e+01 2:4.261099e+01 3:2.676385e-01 4:1.084697e+02
1 1:2.166400e+01 2:8.707600e+01 3:2.398175e-01 4:1.006033e+02
1 1:2.705420e+01 2:1.149732e+02 3:-2.867806e-01 4:1.294292e+02
1 1:3.693901e+01 2:1.121410e+02 3:1.312338e-01 4:1.146249e+02
1 1:2.520599e+01 2:1.979850e+02 3:2.347466e-01 4:1.050089e+02
1 1:2.719702e+01 2:2.000460e+02 3:-1.635672e-01 4:1.392950e+02
1 1:5.075998e+01 2:2.799950e+02 3:-1.165064e-01 4:1.576013e+02
1 1:3.644098e+01 2:2.256140e+02 3:-1.091292e-01 4:1.084230e+02
1 1:2.271670e+01 2:6.142069e+01 3:-1.431142e-01 4:1.145342e+02
1 1:6.018201e+01 2:1.562430e+02 3:2.510956e-01 4:1.543905e+02
1 1:2.361200e+01 2:1.425540e+02 3:1.988855e-01 4:9.882353e+01
1 1:2.406900e+01 2:6.799100e+01 3:2.078440e-01 4:1.347686e+02
1 1:4.547998e+01 2:2.271801e+02 3:1.624598e-01 4:1.228867e+02
1 1:6.840991e+01 2:1.554900e+02 3:-1.388937e-01 4:1.440769e+02
1 1:1.084690e+02 2:3.421301e+01 3:2.405673e-01 4:1.343593e+02
1 1:2.107101e+01 2:7.571800e+01 3:2.221708e-01 4:1.349142e+02
1 1:2.544891e+01 2:4.922270e+01 3:2.052755e-01 4:1.165338e+02
1 1:4.272150e+01 2:9.439340e+01 3:-3.558331e-01 4:1.760723e+02
1 1:9.720501e+01 2:1.723650e+02 3:-9.005467e-02 4:1.512840e+02
1 1:4.259998e+01 2:1.817180e+02 3:5.547264e-02 4:1.656928e+02
1 1:3.309601e+01 2:1.291940e+02 3:-1.570920e-01 4:1.156988e+02
1 1:5.113000e+01 2:2.747500e+02 3:-1.325657e-01 4:1.318462e+02
1 1:8.022101e+01 2:2.523430e+02 3:-1.687138e-01 4:1.231476e+02
1 1:4.251300e+01 2:1.554590e+02 3:-8.623955e-02 4:1.113069e+02
1 1:3.239101e+01 2:9.723399e+01 3:2.721891e-01 4:1.634049e+02
1 1:3.040700e+01 2:2.184790e+02 3:2.842778e-01 4:1.527095e+02
1 1:5.724298e+01 2:2.773170e+02 3:-1.971121e-01 4:1.431293e+02
1 1:7.341003e+01 2:1.181801e+02 3:1.420037e-01 4:1.234635e+02
1 1:4.840799e+01 2:2.465610e+02 3:1.959212e-01 4:1.337496e+02
1 1:0.000000e+00 2:1.260880e+02 3:-1.727193e-01 4:1.091865e+02
1 1:4.132901e+01 2:1.617730e+02 3:1.446067e-01 4:9.720302e+01
1 1:7.732703e+01 2:3.294160e+02 3:2.035125e-01 4:1.364001e+02
1 1:2.578900e+01 2:1.916690e+02 3:-1.855473e-01 4:1.218567e+02
1 1:3.504501e+01 2:1.442430e+02 3:-6.442587e-02 4:1.139272e+02
1 1:2.120790e+01 2:5.699590e+01 3:4.919596e-01 4:9.319295e+01
1 1:3.221700e+01 2:9.626500e+01 3:1.087279e-01 4:1.415802e+02
1 1:1.618300e+02 2:2.403800e+02 3:-1.812508e-01 4:1.552419e+02
1 1:1.564820e+02 2:5.090430e+02 3:-1.672319e-01 4:1.753609e+02
1 1:3.126401e+01 2:1.812900e+02 3:2.979027e-01 4:1.430359e+02
1 1:2.499380e+01 2:9.976479e+01 3:2.812917e-01 4:8.802106e+01
1 1:2.802200e+01 2:8.188501e+01 3:-2.466587e-01 4:1.035450e+02
1 1:3.460699e+01 2:2.018370e+02 3:2.872964e-01 4:1.525722e+02
1 1:3.585400e+01 2:2.235290e+02 3:-7.938398e-02 4:1.596777e+02
1 1:5.369400e+01 2:1.464750e+02 3:-1.348491e-01 4:1.358260e+02
1 1:5.126001e+01 2:6.765991e+01 3:1.770727e-01 4:1.250675e+02
1 1:7.578003e+01 2:4.996997e+01 3:9.151085e-02 4:1.334337e+02
1 1:2.244510e+01 2:3.768950e+01 3:-2.014975e-01 4:1.343154e+02
1 1:3.779999e+01 2:2.310820e+02 3:-1.701628e-01 4:1.470185e+02
1 1:2.523700e+01 2:1.542030e+02 3:2.189267e-01 4:9.319295e+01
1 1:3.508501e+01 2:1.551100e+02 3:1.946249e-01 4:1.312419e+02
1 1:2.362700e+01 2:9.267900e+01 3:-8.233782e-02 4:9.818906e+01
1 1:2.920203e+01 2:1.872330e+02 3:-1.670900e-01 4:9.003983e+01
1 1:5.614200e+01 2:2.468010e+02 3:1.981832e-01 4:1.479359e+02
1 1:9.606995e+01 2:1.620399e+02 3:1.612515e-01 4:1.426020e+02
1 1:3.533398e+01 2:1.199670e+02 3:1.412604e-01 4:1.420417e+02
1 1:1.281000e+02 2:3.815300e+02 3:-1.817326e-01 4:1.761575e+02
1 1:2.971350e+01 2:1.449665e+02 3:-9.323585e-02 4:1.430854e+02
1 1:2.476650e+01 2:1.118302e+02 3:3.244582e-01 4:1.671238e+02
0 1:1.785300e+01 2:1.493100e+01 3:1.706039e-01 4:6.352117e+01
0 1:1.681499e+01 2:2.620200e+01 3:1.487285e-01 4:4.935408e+01
0 1:1.794760e+01 2:3.439160e+01 3:6.074293e-01 4:1.535747e+02
0 1:1.643700e+01 2:2.080002e-01 3:4.028665e-01 4:3.551385e+01
0 1:1.635220e+01 2:3.144360e+01 3:-2.683164e-01 4:3.086381e+01
0 1:1.820799e+01 2:4.019299e+01 3:5.212566e-01 4:1.246281e+02
0 1:1.610300e+01 2:3.382100e+01 3:2.991907e-01 4:1.413028e+02
0 1:1.946050e+01 2:1.990870e+01 3:3.338585e-01 4:1.042014e+02
0 1:1.779501e+01 2:3.236301e+01 3:5.365760e-01 4:1.489384e+02
0 1:2.001100e+01 2:3.013460e+01 3:1.718116e-01 4:1.202829e+02
0 1:1.763800e+01 2:3.144600e+01 3:2.990982e-01 4:6.517738e+01
0 1:1.971010e+01 2:4.875809e+01 3:3.571495e-01 4:9.011398e+01
0 1:1.037700e+01 2:2.486300e+01 3:1.739198e-01 4:1.125539e+02
0 1:1.926090e+01 2:3.311390e+01 3:3.022174e-01 4:7.560632e+01
0 1:1.654840e+01 2:8.572650e+01 3:4.062679e-01 4:3.690364e+01
0 1:1.700450e+01 2:1.935350e+01 3:1.225966e-01 4:6.257633e+01
0 1:1.634590e+01 2:6.159891e+01 3:1.828385e-01 4:3.039139e+01
0 1:1.968400e+01 2:3.819201e+01 3:-3.694614e-01 4:8.184940e+01
0 1:1.669400e+01 2:3.572998e+00 3:2.011796e-01 4:4.146578e+01
0 1:1.641600e+01 2:2.510580e+01 3:-1.722542e-01 4:4.114443e+01
0 1:1.900960e+01 2:5.377160e+01 3:4.328756e-01 4:1.467356e+02
0 1:2.757899e+01 2:2.844499e+01 3:2.959444e-01 4:1.259052e+02
0 1:2.163200e+01 2:2.891100e+01 3:-3.780733e-01 4:8.763653e+01
0 1:1.401260e+01 2:4.663350e+01 3:-3.176231e-01 4:1.436896e+02
0 1:1.751350e+01 2:5.267620e+01 3:-2.093726e-01 4:5.678096e+01
0 1:1.594960e+01 2:3.078760e+01 3:2.371969e-01 4:1.183026e+02
0 1:7.007340e+01 2:1.596250e+01 3:1.508054e-01 4:1.543767e+02
0 1:1.655200e+01 2:4.725500e+01 3:4.246935e-01 4:3.834836e+01
0 1:1.634050e+01 2:1.594620e+01 3:3.324792e-01 4:3.206409e+01
0 1:1.734579e+01 2:1.615160e+01 3:2.600801e-01 4:1.408277e+02
0 1:1.640560e+01 2:3.878080e+01 3:2.511904e-01 4:3.278645e+01
0 1:1.966150e+01 2:5.144780e+01 3:2.898756e-01 4:1.105214e+02
0 1:1.646680e+01 2:9.338303e+00 3:5.049026e-01 4:1.358151e+02
0 1:1.972169e+01 2:4.583120e+01 3:1.038377e-01 4:1.062943e+02
0 1:1.653920e+01 2:4.208420e+01 3:3.787301e-01 4:1.343236e+02
0 1:1.694200e+01 2:3.807080e+01 3:-3.315740e-01 4:1.442280e+02
0 1:1.911130e+01 2:2.404970e+01 3:1.971382e-01 4:7.257954e+01
0 1:2.036260e+01 2:3.008900e+01 3:-1.604707e-01 4:9.149828e+01
0 1:1.694400e+01 2:5.891000e+01 3:-2.773170e-01 4:4.627787e+01
0 1:1.652740e+01 2:3.115340e+01 3:4.209346e-01 4:1.274983e+02
0 1:1.805101e+01 2:5.564400e+01 3:-1.462440e-01 4:6.171939e+01
0 1:1.390450e+01 2:4.378290e+01 3:2.708984e-01 4:3.414603e+01
0 1:1.709800e+01 2:9.069595e+00 3:2.313382e-01 4:8.318425e+01
0 1:1.876710e+01 2:3.190480e+01 3:1.814989e-01 4:1.016004e+02
0 1:1.536660e+01 2:2.210060e+01 3:3.817167e-01 4:1.025562e+02
0 1:8.000950e+01 2:2.203851e+01 3:1.849896e-01 4:1.332579e+02
0 1:1.810301e+01 2:1.556900e+01 3:3.680000e-01 4:1.298741e+02
0 1:1.187901e+01 2:4.313500e+01 3:3.143309e-01 4:8.336279e+01
0 1:2.119920e+01 2:2.376520e+01 3:1.671899e-01 4:3.564569e+01
0 1:1.827821e+01 2:3.483321e+01 3:-2.309685e-01 4:8.107484e+01
0 1:1.655289e+01 2:2.544270e+01 3:4.611516e-01 4:3.937835e+01
0 1:1.494790e+01 2:2.628889e+01 3:4.506677e-01 4:1.339803e+02
0 1:1.698980e+01 2:1.216710e+01 3:2.977808e-01 4:5.247700e+01
0 1:4.077750e+01 2:2.198060e+01 3:3.858830e-01 4:1.457606e+02
0 1:1.820601e+01 2:2.691100e+01 3:1.725939e-01 4:8.820508e+01
0 1:1.702959e+01 2:3.368610e+01 3:-1.807847e-01 4:5.108171e+01
0 1:1.648800e+01 2:1.345900e+01 3:-1.821447e-01 4:4.084779e+01
0 1:1.778170e+01 2:7.859497e+00 3:5.386493e-01 4:1.686839e+02
0 1:2.080099e+01 2:2.289700e+01 3:6.207969e-01 4:1.383447e+02
0 1:1.885601e+01 2:1.858201e+01 3:-9.773731e-02 4:7.024490e+01
0 1:2.083099e+01 2:1.509300e+01 3:4.501802e-01 4:1.393802e+02
0 1:1.658960e+01 2:4.016400e+01 3:2.492292e-01 4:3.919432e+01
0 1:1.642300e+01 2:2.569500e+01 3:5.301660e-01 4:3.296223e+01
0 1:1.833620e+01 2:2.308220e+01 3:2.856818e-01 4:1.183108e+02
0 1:1.694701e+01 2:3.266701e+01 3:1.711672e-01 4:4.640696e+01
0 1:1.945420e+01 2:2.166930e+01 3:1.339476e-01 4:1.447416e+02
0 1:1.734500e+01 2:5.814003e+00 3:5.570006e-01 4:1.516960e+02
0 1:2.071001e+01 2:1.983900e+01 3:-4.609100e-01 4:1.024903e+02
0 1:1.953260e+01 2:4.110860e+01 3:2.239380e-01 4:8.261021e+01
0 1:4.879279e+01 2:3.983080e+01 3:2.945141e-01 4:1.327004e+02
0 1:1.416810e+01 2:2.137289e+01 3:4.129668e-01 4:1.284266e+02
0 1:2.230499e+01 2:4.347200e+01 3:-3.400311e-01 4:1.440247e+02
0 1:1.604259e+01 2:1.239540e+01 3:-4.711073e-01 4:8.157474e+00
0 1:2.070760e+01 2:1.591460e+01 3:3.676494e-01 4:1.271055e+02
0 1:1.965070e+01 2:4.109660e+01 3:-1.251785e-01 4:6.450996e+01
0 1:1.702390e+01 2:3.799910e+01 3:2.954201e-01 4:1.364166e+02
0 1:1.621490e+01 2:3.336080e+01 3:-3.756452e-01 4:2.502998e+01
0 1:1.865540e+01 2:3.308839e+01 3:1.964661e-01 4:7.157702e+01
0 1:1.672000e+01 2:2.092900e+01 3:-2.901029e-01 4:4.269902e+01
0 1:1.957100e+01 2:2.770900e+01 3:5.949918e-01 4:1.562719e+02
0 1:2.060300e+01 2:1.177501e+01 3:2.614615e-01 4:9.092424e+01
0 1:1.688600e+01 2:2.820600e+01 3:-2.360987e-01 4:4.643717e+01
0 1:1.775800e+01 2:5.175101e+01 3:-1.421856e-01 4:5.957977e+01
0 1:1.773220e+01 2:-4.555206e+00 3:6.314185e-01 4:1.426212e+02
0 1:1.691840e+01 2:2.338000e+01 3:1.257950e-01 4:8.271732e+01
0 1:1.948880e+01 2:1.077579e+01 3:1.496958e-01 4:7.440879e+01
0 1:2.140000e+01 2:3.226099e+01 3:2.806046e-01 4:1.158581e+02
0 1:2.147310e+01 2:5.405310e+01 3:-3.996676e-01 4:7.444175e+01
0 1:1.932600e+01 2:2.661301e+01 3:4.600038e-01 4:1.139959e+02
0 1:2.363960e+01 2:2.322560e+01 3:-1.297056e-01 4:9.665919e+01
0 1:1.884999e+01 2:2.434999e+01 3:-1.873900e-01 4:9.754086e+01
0 1:1.643610e+01 2:3.685640e+01 3:3.654848e-01 4:3.550286e+01
0 1:1.664600e+01 2:4.383600e+01 3:-2.041106e-01 4:4.023255e+01
0 1:1.781470e+01 2:5.296719e+01 3:1.401848e-01 4:5.950011e+01
0 1:2.289500e+01 2:3.875900e+01 3:5.813479e-01 4:1.508006e+02
0 1:1.762620e+01 2:2.225310e+01 3:5.556198e-01 4:1.469252e+02
0 1:8.057999e+00 2:3.647899e+01 3:3.556730e-01 4:1.244028e+02
0 1:1.212069e+02 2:1.784589e+01 3:2.856680e-01 4:1.430909e+02
0 1:1.799600e+01 2:1.566100e+01 3:2.958661e-01 4:1.400696e+02
0 1:1.608680e+01 2:9.873299e+00 3:3.546762e-01 4:3.184711e+01
0 1:1.819920e+01 2:5.963709e+01 3:-2.822619e-01 4:8.517281e+01
0 1:1.696910e+01 2:1.827780e+01 3:1.753369e-01 4:5.390524e+01
0 1:3.125591e+01 2:1.732671e+01 3:-2.459100e-01 4:1.116750e+02
0 1:1.420510e+01 2:2.256310e+01 3:3.276325e-01 4:7.615839e+01
0 1:1.666200e+01 2:4.148801e+01 3:3.838460e-01 4:4.295445e+01
0 1:2.392100e+01 2:4.751499e+01 3:-2.680286e-01 4:1.131279e+02
0 1:1.745900e+01 2:2.206200e+01 3:-1.891080e-01 4:5.631403e+01
0 1:1.689201e+01 2:3.587740e+01 3:-1.451539e-01 4:4.593179e+01
0 1:1.264299e+01 2:3.675600e+01 3:-7.893489e-02 4:7.940490e+01
0 1:1.691290e+01 2:2.316990e+01 3:1.988836e-01 4:4.607736e+01
0 1:1.748590e+01 2:1.073864e+02 3:-1.426608e-01 4:7.201648e+01
0 1:1.963200e+01 2:2.511299e+01 3:-1.322932e-01 4:8.321172e+01
0 1:2.083850e+01 2:3.249550e+01 3:3.120208e-01 4:1.382678e+02
0 1:1.661700e+01 2:3.508701e+01 3:1.430156e-01 4:4.761272e+01
0 1:1.700700e+01 2:1.033200e+01 3:-1.330486e-01 4:4.841749e+01
0 1:1.680710e+01 2:3.245560e+01 3:5.182974e-01 4:4.778851e+01
0 1:2.069580e+01 2:5.721780e+01 3:4.222982e-01 4:1.343044e+02
0 1:2.141700e+01 2:1.419399e+01 3:1.187193e-01 4:1.119908e+02
0 1:2.187040e+01 2:1.473400e+01 3:1.744292e-01 4:1.237382e+02
0 1:8.807701e+00 2:3.316370e+01 3:4.623536e-01 4:1.333541e+02
0 1:1.609801e+01 2:4.855099e+01 3:6.287218e-01 4:2.337652e+01
0 1:1.682230e+01 2:1.696500e+01 3:2.811366e-01 4:1.107851e+02
0 1:1.721790e+01 2:2.412610e+01 3:8.931935e-02 4:4.544015e+01
0 1:2.080930e+01 2:2.853350e+01 3:4.821053e-01 4:1.263392e+02
0 1:7.755402e+00 2:9.182503e+00 3:1.607809e-01 4:1.452497e+02
0 1:2.646400e+01 2:5.283401e+01 3:3.919428e-01 4:1.629737e+02
0 1:1.827050e+01 2:5.116330e+01 3:-2.987731e-01 4:8.717235e+01
0 1:1.602480e+01 2:1.559680e+01 3:-1.424347e-01 4:2.638956e+01
0 1:1.868110e+01 2:1.153750e+01 3:2.658174e-01 4:1.131829e+02
0 1:1.732900e+01 2:1.468501e+01 3:2.097229e-01 4:6.408423e+01
0 1:1.733801e+01 2:5.792800e+01 3:4.333156e-01 4:1.079313e+02
